batch,scenario,doctrine,score,assignments
simulated_campaign_batch_20.json,100,fortress,0.29953933715822245,3
simulated_campaign_batch_20.json,100,economy,-398.2519395446777,3
simulated_campaign_batch_20.json,100,ambush,-250.52976974487308,7
simulated_campaign_batch_20.json,100,saturation,-378.5585948181152,3
simulated_campaign_batch_20.json,100,scout,-272.4116259765625,7
simulated_campaign_batch_3.json,011,balanced,326.262712097168,4
simulated_campaign_batch_3.json,011,aggressive,286.7007751464844,8
simulated_campaign_batch_3.json,011,fortress,624.0669273376465,4
simulated_campaign_batch_3.json,011,economy,229.90429611206054,4
simulated_campaign_batch_3.json,011,ambush,151.38940658569337,4
simulated_campaign_batch_3.json,011,saturation,231.1233757019043,4
simulated_campaign_batch_3.json,011,scout,128.89653930664065,4
simulated_campaign_batch_3.json,012,balanced,518.7969161987304,15
simulated_campaign_batch_3.json,012,aggressive,269.4921875,15
simulated_campaign_batch_3.json,012,fortress,811.8945005798339,15
simulated_campaign_batch_3.json,012,economy,417.8270060729981,15
simulated_campaign_batch_3.json,012,ambush,340.6365672302246,15
simulated_campaign_batch_3.json,012,saturation,386.6214445495605,15
simulated_campaign_batch_3.json,012,scout,317.7172229003906,15
simulated_campaign_batch_3.json,013,balanced,539.898624343872,3
simulated_campaign_batch_3.json,013,aggressive,318.65032592773434,3
simulated_campaign_batch_3.json,013,fortress,834.4499586868286,3
simulated_campaign_batch_3.json,013,economy,441.3681653213501,3
simulated_campaign_batch_3.json,013,ambush,359.5097514724731,3
simulated_campaign_batch_3.json,013,saturation,441.6367505264282,3
simulated_campaign_batch_3.json,013,scout,341.84362670898435,3
simulated_campaign_batch_3.json,014,balanced,327.8993155670166,15
simulated_campaign_batch_3.json,014,aggressive,312.8055212402343,50
simulated_campaign_batch_3.json,014,fortress,522.0599588394165,0
simulated_campaign_batch_3.json,014,economy,226.95402423858638,15
simulated_campaign_batch_3.json,014,ambush,145.12611148834227,15
simulated_campaign_batch_3.json,014,saturation,292.59031330108644,29
simulated_campaign_batch_3.json,014,scout,125.78631103515625,15
simulated_campaign_batch_3.json,015,balanced,417.19850158691406,2
simulated_campaign_batch_3.json,015,aggressive,360.944384765625,4
simulated_campaign_batch_3.json,015,fortress,715.8184127807617,2
simulated_campaign_batch_3.json,015,economy,321.1793930053711,2
simulated_campaign_batch_3.json,015,ambush,382.8087435913086,4
simulated_campaign_batch_3.json,015,saturation,319.56669158935546,2
simulated_campaign_batch_3.json,015,scout,372.10238159179687,4
simulated_campaign_batch_4.json,016,balanced,531.4254367828369,4
simulated_campaign_batch_4.json,016,aggressive,319.3859924316406,4
simulated_campaign_batch_4.json,016,fortress,821.3630731582641,4
simulated_campaign_batch_4.json,016,economy,429.94701404571526,4
simulated_campaign_batch_4.json,016,ambush,340.7183176040649,4
simulated_campaign_batch_4.json,016,saturation,429.19578723907466,4
simulated_campaign_batch_4.json,016,scout,322.2411376953125,4
simulated_campaign_batch_4.json,017,balanced,488.6947761535644,8
simulated_campaign_batch_4.json,017,aggressive,325.04081298828123,9
simulated_campaign_batch_4.json,017,fortress,783.170333328247,8
simulated_campaign_batch_4.json,017,economy,387.42369728088374,8
simulated_campaign_batch_4.json,017,ambush,390.80264350891116,9
simulated_campaign_batch_4.json,017,saturation,378.9937302398681,8
simulated_campaign_batch_4.json,017,scout,374.51143432617187,9
simulated_campaign_batch_4.json,018,balanced,-120.28705825805665,0
simulated_campaign_batch_4.json,018,aggressive,286.0990234375,10
simulated_campaign_batch_4.json,018,fortress,174.12098655700683,0
simulated_campaign_batch_4.json,018,economy,-218.75234565734863,0
simulated_campaign_batch_4.json,018,ambush,-297.7689334869384,0
simulated_campaign_batch_4.json,018,saturation,-218.8881000518799,0
simulated_campaign_batch_4.json,018,scout,-317.4891418457031,0
simulated_campaign_batch_4.json,019,balanced,473.0226802062988,2
simulated_campaign_batch_4.json,019,aggressive,265.08643310546876,5
simulated_campaign_batch_4.json,019,fortress,770.7346942901611,2
simulated_campaign_batch_4.json,019,economy,374.3662162017822,2
simulated_campaign_batch_4.json,019,ambush,294.32318244934083,2
simulated_campaign_batch_4.json,019,saturation,367.9585147857666,2
simulated_campaign_batch_4.json,019,scout,273.9018493652344,2
simulated_campaign_batch_4.json,020,balanced,539.6950742340088,3
simulated_campaign_batch_4.json,020,aggressive,321.33098266601564,3
simulated_campaign_batch_4.json,020,fortress,828.0637091445922,3
simulated_campaign_batch_4.json,020,economy,437.34197254180907,3
simulated_campaign_batch_4.json,020,ambush,341.41385593414304,3
simulated_campaign_batch_4.json,020,saturation,437.6821751785278,3
simulated_campaign_batch_4.json,020,scout,328.8442761230468,3
simulated_campaign_batch_5.json,021,balanced,496.8225590515136,8
simulated_campaign_batch_5.json,021,aggressive,270.3577209472656,8
simulated_campaign_batch_5.json,021,fortress,794.1856395721435,8
simulated_campaign_batch_5.json,021,economy,401.2139675140381,8
simulated_campaign_batch_5.json,021,ambush,320.89090141296384,8
simulated_campaign_batch_5.json,021,saturation,387.0864992523193,8
simulated_campaign_batch_5.json,021,scout,299.697939453125,8
simulated_campaign_batch_5.json,022,balanced,-92.09635658264162,0
simulated_campaign_batch_5.json,022,aggressive,253.01593017578125,12
simulated_campaign_batch_5.json,022,fortress,202.88308315277098,0
simulated_campaign_batch_5.json,022,economy,-190.80603351593018,0
simulated_campaign_batch_5.json,022,ambush,-269.92106876373293,0
simulated_campaign_batch_5.json,022,saturation,-190.88786334991457,0
simulated_campaign_batch_5.json,022,scout,-289.67937011718743,0
simulated_campaign_batch_5.json,023,balanced,614.995129623413,6
simulated_campaign_batch_5.json,023,aggressive,399.94135253906245,6
simulated_campaign_batch_5.json,023,fortress,908.2487279891967,6
simulated_campaign_batch_5.json,023,economy,525.5232514572143,6
simulated_campaign_batch_5.json,023,ambush,446.20692226409915,6
simulated_campaign_batch_5.json,023,saturation,525.4414033126831,6
simulated_campaign_batch_5.json,023,scout,426.5951770019531,6
simulated_campaign_batch_5.json,024,balanced,475.2799018096923,11
simulated_campaign_batch_5.json,024,aggressive,355.5146789550781,22
simulated_campaign_batch_5.json,024,fortress,773.6624992752076,11
simulated_campaign_batch_5.json,024,economy,362.4245706558227,10
simulated_campaign_batch_5.json,024,ambush,297.16154499053954,11
simulated_campaign_batch_5.json,024,saturation,317.8490091323852,11
simulated_campaign_batch_5.json,024,scout,228.2743664550781,11
simulated_campaign_batch_5.json,025,balanced,447.530309677124,1
simulated_campaign_batch_5.json,025,aggressive,312.7088317871094,2
simulated_campaign_batch_5.json,025,fortress,743.2701772689818,1
simulated_campaign_batch_5.json,025,economy,349.1462217330932,1
simulated_campaign_batch_5.json,025,ambush,262.1810888290405,1
simulated_campaign_batch_5.json,025,saturation,344.3835203170776,1
simulated_campaign_batch_5.json,025,scout,241.23673095703123,1
simulated_campaign_batch_6.json,026,balanced,534.0528060913085,5
simulated_campaign_batch_6.json,026,aggressive,316.6811279296875,5
simulated_campaign_batch_6.json,026,fortress,838.2391624450682,5
simulated_campaign_batch_6.json,026,economy,445.67194747924805,5
simulated_campaign_batch_6.json,026,ambush,366.1581809997558,5
simulated_campaign_batch_6.json,026,saturation,438.4155143737793,5
simulated_campaign_batch_6.json,026,scout,338.44697265624995,5
simulated_campaign_batch_6.json,027,balanced,245.92496124267578,4
simulated_campaign_batch_6.json,027,aggressive,381.8992504882812,10
simulated_campaign_batch_6.json,027,fortress,544.6482276916504,4
simulated_campaign_batch_6.json,027,economy,154.08064041137695,4
simulated_campaign_batch_6.json,027,ambush,560.9079750061035,10
simulated_campaign_batch_6.json,027,saturation,146.83052444458008,4
simulated_campaign_batch_6.json,027,scout,536.9310876464843,10
simulated_campaign_batch_6.json,028,balanced,388.8575904846191,1
simulated_campaign_batch_6.json,028,aggressive,259.27540771484377,11
simulated_campaign_batch_6.json,028,fortress,684.8296787261962,1
simulated_campaign_batch_6.json,028,economy,289.922700881958,1
simulated_campaign_batch_6.json,028,ambush,207.66192665100098,1
simulated_campaign_batch_6.json,028,saturation,288.3099994659424,1
simulated_campaign_batch_6.json,028,scout,188.81240844726562,1
simulated_campaign_batch_6.json,029,balanced,325.4262115478515,15
simulated_campaign_batch_6.json,029,aggressive,210.49111328125,15
simulated_campaign_batch_6.json,029,fortress,625.5688919067383,15
simulated_campaign_batch_6.json,029,economy,226.9642105102539,15
simulated_campaign_batch_6.json,029,ambush,146.4723159790039,15
simulated_campaign_batch_6.json,029,saturation,425.5948806762695,15
simulated_campaign_batch_6.json,029,scout,124.00729980468749,15
simulated_campaign_batch_6.json,030,balanced,360.71972328186035,15
simulated_campaign_batch_6.json,030,aggressive,174.2648828125,16
simulated_campaign_batch_6.json,030,fortress,713.2819736099242,16
simulated_campaign_batch_6.json,030,economy,343.4261745071411,16
simulated_campaign_batch_6.json,030,ambush,266.8728247451782,16
simulated_campaign_batch_6.json,030,saturation,291.6318629837036,16
simulated_campaign_batch_6.json,030,scout,250.38650268554687,16
simulated_campaign_batch_7.json,031,balanced,409.94564231872556,7
simulated_campaign_batch_7.json,031,aggressive,263.0931311035156,7
simulated_campaign_batch_7.json,031,fortress,784.497830657959,7
simulated_campaign_batch_7.json,031,economy,391.6133219909668,7
simulated_campaign_batch_7.json,031,ambush,310.0609812927246,7
simulated_campaign_batch_7.json,031,saturation,344.8981153488159,7
simulated_campaign_batch_7.json,031,scout,293.2993383789062,7
simulated_campaign_batch_7.json,032,balanced,438.24720764160156,1
simulated_campaign_batch_7.json,032,aggressive,297.56602783203124,2
simulated_campaign_batch_7.json,032,fortress,734.8895248413085,1
simulated_campaign_batch_7.json,032,economy,339.0372970581054,1
simulated_campaign_batch_7.json,032,ambush,260.65150604248043,1
simulated_campaign_batch_7.json,032,saturation,336.37459564208984,1
simulated_campaign_batch_7.json,032,scout,236.0769836425781,1
simulated_campaign_batch_7.json,033,balanced,671.7549267578124,8
simulated_campaign_batch_7.json,033,aggressive,376.03877197265626,8
simulated_campaign_batch_7.json,033,fortress,979.3882659912109,8
simulated_campaign_batch_7.json,033,economy,583.7815765380859,8
simulated_campaign_batch_7.json,033,ambush,512.1048748779297,8
simulated_campaign_batch_7.json,033,saturation,581.9754534912109,8
simulated_campaign_batch_7.json,033,scout,490.93598022460935,8
simulated_campaign_batch_7.json,034,balanced,210.729204788208,15
simulated_campaign_batch_7.json,034,aggressive,261.01457641601564,30
simulated_campaign_batch_7.json,034,fortress,511.59952808380126,15
simulated_campaign_batch_7.json,034,economy,113.44215000152589,15
simulated_campaign_batch_7.json,034,ambush,335.11071247100824,20
simulated_campaign_batch_7.json,034,saturation,138.2540701675415,19
simulated_campaign_batch_7.json,034,scout,12.526435546875007,15
simulated_campaign_batch_7.json,035,balanced,431.6393241882324,0
simulated_campaign_batch_7.json,035,aggressive,296.49981689453125,1
simulated_campaign_batch_7.json,035,fortress,730.469178390503,0
simulated_campaign_batch_7.json,035,economy,332.0502223968506,0
simulated_campaign_batch_7.json,035,ambush,251.36611137390136,0
simulated_campaign_batch_7.json,035,saturation,331.48753929138184,0
simulated_campaign_batch_7.json,035,scout,231.33575439453125,0
simulated_campaign_batch_8.json,036,balanced,372.65513076782224,7
simulated_campaign_batch_8.json,036,aggressive,289.6678625488281,12
simulated_campaign_batch_8.json,036,fortress,667.6242533111572,7
simulated_campaign_batch_8.json,036,economy,272.0444568634033,7
simulated_campaign_batch_8.json,036,ambush,305.5731089019775,9
simulated_campaign_batch_8.json,036,saturation,255.0633130645752,7
simulated_campaign_batch_8.json,036,scout,291.6639953613281,9
simulated_campaign_batch_8.json,037,balanced,-88.40321426391603,0
simulated_campaign_batch_8.json,037,aggressive,254.7623352050781,12
simulated_campaign_batch_8.json,037,fortress,207.43747520446777,0
simulated_campaign_batch_8.json,037,economy,-187.2146411895752,0
simulated_campaign_batch_8.json,037,ambush,-266.74468727111815,0
simulated_campaign_batch_8.json,037,saturation,-187.48181037902833,0
simulated_campaign_batch_8.json,037,scout,-286.5604064941406,0
simulated_campaign_batch_8.json,038,balanced,587.0440781402588,8
simulated_campaign_batch_8.json,038,aggressive,330.25968383789063,8
simulated_campaign_batch_8.json,038,fortress,889.0505548477172,8
simulated_campaign_batch_8.json,038,economy,494.2394359207153,8
simulated_campaign_batch_8.json,038,ambush,417.8226095962524,8
simulated_campaign_batch_8.json,038,saturation,443.90673450469967,8
simulated_campaign_batch_8.json,038,scout,394.0618908691406,8
simulated_campaign_batch_8.json,039,balanced,303.0838226318359,0
simulated_campaign_batch_8.json,039,aggressive,331.29808959960934,3
simulated_campaign_batch_8.json,039,fortress,599.1896224975586,0
simulated_campaign_batch_8.json,039,economy,204.4027572631836,0
simulated_campaign_batch_8.json,039,ambush,124.4450424194336,0
simulated_campaign_batch_8.json,039,saturation,203.84005584716797,0
simulated_campaign_batch_8.json,039,scout,104.5962890625,0
simulated_campaign_batch_8.json,040,balanced,168.3910228729248,0
simulated_campaign_batch_8.json,040,aggressive,274.9206494140625,10
simulated_campaign_batch_8.json,040,fortress,464.4845151901245,0
simulated_campaign_batch_8.json,040,economy,69.66836299896242,0
simulated_campaign_batch_8.json,040,ambush,393.64036815643306,5
simulated_campaign_batch_8.json,040,saturation,69.22815914154053,0
simulated_campaign_batch_8.json,040,scout,371.44529541015623,5
simulated_campaign_batch_9.json,041,balanced,560.8729465484619,4
simulated_campaign_batch_9.json,041,aggressive,344.5043969726562,4
simulated_campaign_batch_9.json,041,fortress,858.3351099014282,4
simulated_campaign_batch_9.json,041,economy,457.30351001739507,4
simulated_campaign_batch_9.json,041,ambush,383.8090982437134,4
simulated_campaign_batch_9.json,041,saturation,460.2058086013794,4
simulated_campaign_batch_9.json,041,scout,360.9036706542969,4
simulated_campaign_batch_9.json,042,balanced,480.17604843139645,15
simulated_campaign_batch_9.json,042,aggressive,291.4838244628906,20
simulated_campaign_batch_9.json,042,fortress,775.5995302581787,15
simulated_campaign_batch_9.json,042,economy,381.475863571167,15
simulated_campaign_batch_9.json,042,ambush,302.6204219818115,15
simulated_campaign_batch_9.json,042,saturation,355.9402837371826,15
simulated_campaign_batch_9.json,042,scout,281.82451904296875,15
simulated_campaign_batch_9.json,043,balanced,491.9329734802246,1
simulated_campaign_batch_9.json,043,aggressive,277.93202514648436,1
simulated_campaign_batch_9.json,043,fortress,784.8052486419676,1
simulated_campaign_batch_9.json,043,economy,395.0756725311279,1
simulated_campaign_batch_9.json,043,ambush,307.8620021820068,1
simulated_campaign_batch_9.json,043,saturation,395.03798942565913,1
simulated_campaign_batch_9.json,043,scout,290.7930053710937,1
simulated_campaign_batch_9.json,044,balanced,3.0240161895751783,0
simulated_campaign_batch_9.json,044,aggressive,267.916455078125,10
simulated_campaign_batch_9.json,044,fortress,298.0956392288208,0
simulated_campaign_batch_9.json,044,economy,-95.55380306243896,0
simulated_campaign_batch_9.json,044,ambush,-174.85599498748778,0
simulated_campaign_batch_9.json,044,saturation,-95.79821224212648,0
simulated_campaign_batch_9.json,044,scout,-194.62044067382814,0
simulated_campaign_batch_9.json,045,balanced,495.5930767822265,3
simulated_campaign_batch_9.json,045,aggressive,245.27499633789063,8
simulated_campaign_batch_9.json,045,fortress,792.1663760375976,3
simulated_campaign_batch_9.json,045,economy,391.1066372680664,3
simulated_campaign_batch_9.json,045,ambush,298.1046560668945,3
simulated_campaign_batch_9.json,045,saturation,394.1314541625976,3
simulated_campaign_batch_9.json,045,scout,279.0110815429687,3
